wavelength (nm),refractive index
1448.6,1.44521
1448.8,1.4452
1449,1.4452
1449.2,1.4452
1449.4,1.4452
1449.6,1.44519
1449.8,1.44519
1450,1.44519
1450.2,1.44519
1450.4,1.44518
1450.6,1.44518
1450.8,1.44518
1451,1.44518
1451.2,1.44518
1451.4,1.44517
1451.6,1.44517
1451.8,1.44517
1452,1.44517
1452.2,1.44516
1452.4,1.44516
1452.6,1.44516
1452.8,1.44516
1453,1.44516
1453.2,1.44515
1453.4,1.44515
1453.6,1.44515
1453.8,1.44515
1454,1.44514
1454.2,1.44514
1454.4,1.44514
1454.6,1.44514
1454.8,1.44513
1455,1.44513
1455.2,1.44513
1455.4,1.44513
1455.6,1.44513
1455.8,1.44512
1456,1.44512
1456.2,1.44512
1456.4,1.44512
1456.6,1.44511
1456.8,1.44511
1457,1.44511
1457.2,1.44511
1457.4,1.44511
1457.6,1.4451
1457.8,1.4451
1458,1.4451
1458.2,1.4451
1458.4,1.44509
1458.6,1.44509
1458.8,1.44509
1459,1.44509
1459.2,1.44509
1459.4,1.44508
1459.6,1.44508
1459.8,1.44508
1460,1.44508
1460.2,1.44507
1460.4,1.44507
1460.6,1.44507
1460.8,1.44507
1461,1.44506
1461.2,1.44506
1461.4,1.44506
1461.6,1.44506
1461.8,1.44506
1462,1.44505
1462.2,1.44505
1462.4,1.44505
1462.6,1.44505
1462.8,1.44504
1463,1.44504
1463.2,1.44504
1463.4,1.44504
1463.6,1.44504
1463.8,1.44503
1464,1.44503
1464.2,1.44503
1464.4,1.44503
1464.6,1.44502
1464.8,1.44502
1465,1.44502
1465.2,1.44502
1465.4,1.44502
1465.6,1.44501
1465.8,1.44501
1466,1.44501
1466.2,1.44501
1466.4,1.445
1466.6,1.445
1466.8,1.445
1467,1.445
1467.2,1.445
1467.4,1.44499
1467.6,1.44499
1467.8,1.44499
1468,1.44499
1468.2,1.44498
1468.4,1.44498
1468.6,1.44498
1468.8,1.44498
1469,1.44498
1469.2,1.44497
1469.4,1.44497
1469.6,1.44497
1469.8,1.44497
1470,1.44496
1470.2,1.44496
1470.4,1.44496
1470.6,1.44496
1470.8,1.44495
1471,1.44495
1471.2,1.44495
1471.4,1.44495
1471.6,1.44494
1471.8,1.44494
1472,1.44494
1472.2,1.44494
1472.4,1.44493
1472.6,1.44493
1472.8,1.44493
1473,1.44493
1473.2,1.44493
1473.4,1.44492
1473.6,1.44492
1473.8,1.44492
1474,1.44492
1474.2,1.44491
1474.4,1.44491
1474.6,1.44491
1474.8,1.44491
1475,1.4449
1475.2,1.4449
1475.4,1.4449
1475.6,1.4449
1475.8,1.44489
1476,1.44489
1476.2,1.44489
1476.4,1.44489
1476.6,1.44488
1476.8,1.44488
1477,1.44488
1477.2,1.44488
1477.4,1.44487
1477.6,1.44487
1477.8,1.44487
1478,1.44487
1478.2,1.44487
1478.4,1.44486
1478.6,1.44486
1478.8,1.44486
1479,1.44486
1479.2,1.44485
1479.4,1.44485
1479.6,1.44485
1479.8,1.44485
1480,1.44484
1480.2,1.44484
1480.4,1.44484
1480.6,1.44484
1480.8,1.44483
1481,1.44483
1481.2,1.44483
1481.4,1.44483
1481.6,1.44482
1481.8,1.44482
1482,1.44482
1482.2,1.44482
1482.4,1.44481
1482.6,1.44481
1482.8,1.44481
1483,1.44481
1483.2,1.44481
1483.4,1.4448
1483.6,1.4448
1483.8,1.4448
1484,1.4448
1484.2,1.44479
1484.4,1.44479
1484.6,1.44479
1484.8,1.44479
1485,1.44478
1485.2,1.44478
1485.4,1.44478
1485.6,1.44478
1485.8,1.44477
1486,1.44477
1486.2,1.44477
1486.4,1.44477
1486.6,1.44476
1486.8,1.44476
1487,1.44476
1487.2,1.44476
1487.4,1.44476
1487.6,1.44475
1487.8,1.44475
1488,1.44475
1488.2,1.44475
1488.4,1.44474
1488.6,1.44474
1488.8,1.44474
1489,1.44474
1489.2,1.44473
1489.4,1.44473
1489.6,1.44473
1489.8,1.44473
1490,1.44472
1490.2,1.44472
1490.4,1.44472
1490.6,1.44472
1490.8,1.44472
1491,1.44471
1491.2,1.44471
1491.4,1.44471
1491.6,1.44471
1491.8,1.4447
1492,1.4447
1492.2,1.4447
1492.4,1.4447
1492.6,1.44469
1492.8,1.44469
1493,1.44469
1493.2,1.44469
1493.4,1.44468
1493.6,1.44468
1493.8,1.44468
1494,1.44468
1494.2,1.44468
1494.4,1.44467
1494.6,1.44467
1494.8,1.44467
1495,1.44467
1495.2,1.44466
1495.4,1.44466
1495.6,1.44466
1495.8,1.44466
1496,1.44465
1496.2,1.44465
1496.4,1.44465
1496.6,1.44465
1496.8,1.44464
1497,1.44464
1497.2,1.44464
1497.4,1.44464
1497.6,1.44464
1497.8,1.44463
1498,1.44463
1498.2,1.44463
1498.4,1.44463
1498.6,1.44462
1498.8,1.44462
1499,1.44462
1499.2,1.44462
1499.4,1.44461
1499.6,1.44461
1499.8,1.44461
1500,1.44461
1500.2,1.4446
1500.4,1.4446
1500.6,1.4446
1500.8,1.4446
1501,1.4446
1501.2,1.44459
1501.4,1.44459
1501.6,1.44459
1501.8,1.44459
1502,1.44458
1502.2,1.44458
1502.4,1.44458
1502.6,1.44458
1502.8,1.44457
1503,1.44457
1503.2,1.44457
1503.4,1.44457
1503.6,1.44457
1503.8,1.44456
1504,1.44456
1504.2,1.44456
1504.4,1.44456
1504.6,1.44455
1504.8,1.44455
1505,1.44455
1505.2,1.44455
1505.4,1.44454
1505.6,1.44454
1505.8,1.44454
1506,1.44454
1506.2,1.44454
1506.4,1.44453
1506.6,1.44453
1506.8,1.44453
1507,1.44453
1507.2,1.44452
1507.4,1.44452
1507.6,1.44452
1507.8,1.44452
1508,1.44451
1508.2,1.44451
1508.4,1.44451
1508.6,1.44451
1508.8,1.44451
1509,1.4445
1509.2,1.4445
1509.4,1.4445
1509.6,1.4445
1509.8,1.44449
1510,1.44449
1510.2,1.44449
1510.4,1.44449
1510.6,1.44448
1510.8,1.44448
1511,1.44448
1511.2,1.44448
1511.4,1.44448
1511.6,1.44447
1511.8,1.44447
1512,1.44447
1512.2,1.44447
1512.4,1.44446
1512.6,1.44446
1512.8,1.44446
1513,1.44446
1513.2,1.44445
1513.4,1.44445
1513.6,1.44445
1513.8,1.44445
1514,1.44445
1514.2,1.44444
1514.4,1.44444
1514.6,1.44444
1514.8,1.44444
1515,1.44443
1515.2,1.44443
1515.4,1.44443
1515.6,1.44443
1515.8,1.44443
1516,1.44442
1516.2,1.44442
1516.4,1.44442
1516.6,1.44442
1516.8,1.44441
1517,1.44441
1517.2,1.44441
1517.4,1.44441
1517.6,1.4444
1517.8,1.4444
1518,1.4444
1518.2,1.4444
1518.4,1.4444
1518.6,1.44439
1518.8,1.44439
1519,1.44439
1519.2,1.44439
1519.4,1.44438
1519.6,1.44438
1519.8,1.44438
1520,1.44438
1520.2,1.44438
1520.4,1.44437
1520.6,1.44437
1520.8,1.44437
1521,1.44437
1521.2,1.44436
1521.4,1.44436
1521.6,1.44436
1521.8,1.44436
1522,1.44435
1522.2,1.44435
1522.4,1.44435
1522.6,1.44435
1522.8,1.44435
1523,1.44434
1523.2,1.44434
1523.4,1.44434
1523.6,1.44434
1523.8,1.44433
1524,1.44433
1524.2,1.44433
1524.4,1.44433
1524.6,1.44433
1524.8,1.44432
1525,1.44432
1525.2,1.44432
1525.4,1.44432
1525.6,1.44431
1525.8,1.44431
1526,1.44431
1526.2,1.44431
1526.4,1.44431
1526.6,1.4443
1526.8,1.4443
1527,1.4443
1527.2,1.4443
1527.4,1.44429
1527.6,1.44429
1527.8,1.44429
1528,1.44429
1528.2,1.44428
1528.4,1.44428
1528.6,1.44428
1528.8,1.44428
1529,1.44428
1529.2,1.44427
1529.4,1.44427
1529.6,1.44427
1529.8,1.44427
1530,1.44426
1530.2,1.44426
1530.4,1.44426
1530.6,1.44426
1530.8,1.44425
1531,1.44425
1531.2,1.44425
1531.4,1.44425
1531.6,1.44424
1531.8,1.44424
1532,1.44424
1532.2,1.44423
1532.4,1.44423
1532.6,1.44423
1532.8,1.44423
1533,1.44422
1533.2,1.44422
1533.4,1.44422
1533.6,1.44422
1533.8,1.44421
1534,1.44421
1534.2,1.44421
1534.4,1.44421
1534.6,1.4442
1534.8,1.4442
1535,1.4442
1535.2,1.4442
1535.4,1.44419
1535.6,1.44419
1535.8,1.44419
1536,1.44418
1536.2,1.44418
1536.4,1.44418
1536.6,1.44418
1536.8,1.44417
1537,1.44417
1537.2,1.44417
1537.4,1.44417
1537.6,1.44416
1537.8,1.44416
1538,1.44416
1538.2,1.44416
1538.4,1.44415
1538.6,1.44415
1538.8,1.44415
1539,1.44415
1539.2,1.44414
1539.4,1.44414
1539.6,1.44414
1539.8,1.44413
1540,1.44413
1540.2,1.44413
1540.4,1.44413
1540.6,1.44412
1540.8,1.44412
1541,1.44412
1541.2,1.44412
1541.4,1.44411
1541.6,1.44411
1541.8,1.44411
1542,1.44411
1542.2,1.4441
1542.4,1.4441
1542.6,1.4441
1542.8,1.4441
1543,1.44409
1543.2,1.44409
1543.4,1.44409
1543.6,1.44409
1543.8,1.44408
1544,1.44408
1544.2,1.44408
1544.4,1.44407
1544.6,1.44407
1544.8,1.44407
1545,1.44407
1545.2,1.44406
1545.4,1.44406
1545.6,1.44406
1545.8,1.44406
1546,1.44405
1546.2,1.44405
1546.4,1.44405
1546.6,1.44405
1546.8,1.44404
1547,1.44404
1547.2,1.44404
1547.4,1.44404
1547.6,1.44403
1547.8,1.44403
1548,1.44403
1548.2,1.44403
1548.4,1.44402
1548.6,1.44402
1548.8,1.44402
1549,1.44402
1549.2,1.44401
1549.4,1.44401
1549.6,1.44401
1549.8,1.444
1550,1.444
1550.2,1.444
1550.4,1.444
1550.6,1.44399
1550.8,1.44399
1551,1.44399
1551.2,1.44399
1551.4,1.44398
1551.6,1.44398
1551.8,1.44398
1552,1.44398
1552.2,1.44397
1552.4,1.44397
1552.6,1.44397
1552.8,1.44397
1553,1.44396
1553.2,1.44396
1553.4,1.44396
1553.6,1.44396
1553.8,1.44395
1554,1.44395
1554.2,1.44395
1554.4,1.44395
1554.6,1.44394
1554.8,1.44394
1555,1.44394
1555.2,1.44394
1555.4,1.44393
1555.6,1.44393
1555.8,1.44393
1556,1.44393
1556.2,1.44392
1556.4,1.44392
1556.6,1.44392
1556.8,1.44391
1557,1.44391
1557.2,1.44391
1557.4,1.44391
1557.6,1.4439
1557.8,1.4439
1558,1.4439
1558.2,1.4439
1558.4,1.44389
1558.6,1.44389
1558.8,1.44389
1559,1.44389
1559.2,1.44388
1559.4,1.44388
1559.6,1.44388
1559.8,1.44388
1560,1.44387
1560.2,1.44387
1560.4,1.44387
1560.6,1.44387
1560.8,1.44386
1561,1.44386
1561.2,1.44386
1561.4,1.44386
1561.6,1.44385
1561.8,1.44385
1562,1.44385
1562.2,1.44385
1562.4,1.44384
1562.6,1.44384
1562.8,1.44384
1563,1.44384
1563.2,1.44383
1563.4,1.44383
1563.6,1.44383
1563.8,1.44383
1564,1.44382
1564.2,1.44382
1564.4,1.44382
1564.6,1.44382
1564.8,1.44381
1565,1.44381
1565.2,1.44381
1565.4,1.44381
1565.6,1.4438
1565.8,1.4438
1566,1.4438
1566.2,1.4438
1566.4,1.44379
1566.6,1.44379
1566.8,1.44379
1567,1.44379
1567.2,1.44378
1567.4,1.44378
1567.6,1.44378
1567.8,1.44378
1568,1.44377
1568.2,1.44377
1568.4,1.44377
1568.6,1.44377
1568.8,1.44376
1569,1.44376
1569.2,1.44376
1569.4,1.44376
1569.6,1.44375
1569.8,1.44375
1570,1.44375
1570.2,1.44375
1570.4,1.44374
1570.6,1.44374
1570.8,1.44374
1571,1.44374
1571.2,1.44373
1571.4,1.44373
1571.6,1.44373
1571.8,1.44372
1572,1.44372
1572.2,1.44372
1572.4,1.44372
1572.6,1.44371
1572.8,1.44371
1573,1.44371
1573.2,1.44371
1573.4,1.4437
1573.6,1.4437
1573.8,1.4437
1574,1.4437
1574.2,1.44369
1574.4,1.44369
1574.6,1.44369
1574.8,1.44369
1575,1.44368
1575.2,1.44368
1575.4,1.44368
1575.6,1.44368
1575.8,1.44367
1576,1.44367
1576.2,1.44367
1576.4,1.44367
1576.6,1.44366
1576.8,1.44366
1577,1.44366
1577.2,1.44366
1577.4,1.44365
1577.6,1.44365
1577.8,1.44365
1578,1.44365
1578.2,1.44364
1578.4,1.44364
1578.6,1.44364
1578.8,1.44364
1579,1.44364
1579.2,1.44363
1579.4,1.44363
1579.6,1.44363
1579.8,1.44363
1580,1.44362
1580.2,1.44362
1580.4,1.44362
1580.6,1.44362
1580.8,1.44361
1581,1.44361
1581.2,1.44361
1581.4,1.44361
1581.6,1.4436
1581.8,1.4436
1582,1.4436
1582.2,1.4436
1582.4,1.44359
1582.6,1.44359
1582.8,1.44359
1583,1.44359
1583.2,1.44358
1583.4,1.44358
1583.6,1.44358
1583.8,1.44358
1584,1.44357
1584.2,1.44357
1584.4,1.44357
1584.6,1.44357
1584.8,1.44356
1585,1.44356
1585.2,1.44356
1585.4,1.44356
1585.6,1.44355
1585.8,1.44355
1586,1.44355
1586.2,1.44355
1586.4,1.44354
1586.6,1.44354
1586.8,1.44354
1587,1.44354
1587.2,1.44353
1587.4,1.44353
1587.6,1.44353
1587.8,1.44353
1588,1.44352
1588.2,1.44352
1588.4,1.44352
1588.6,1.44352
1588.8,1.44351
1589,1.44351
1589.2,1.44351
1589.4,1.44351
1589.6,1.4435
1589.8,1.4435
1590,1.4435
1590.2,1.4435
1590.4,1.44349
1590.6,1.44349
1590.8,1.44349
1591,1.44349
1591.2,1.44348
1591.4,1.44348
1591.6,1.44348
1591.8,1.44348
1592,1.44347
1592.2,1.44347
1592.4,1.44347
1592.6,1.44347
1592.8,1.44346
1593,1.44346
1593.2,1.44346
1593.4,1.44346
1593.6,1.44346
1593.8,1.44345
1594,1.44345
1594.2,1.44345
1594.4,1.44345
1594.6,1.44344
1594.8,1.44344
1595,1.44344
1595.2,1.44344
1595.4,1.44343
1595.6,1.44343
1595.8,1.44343
1596,1.44343
1596.2,1.44342
1596.4,1.44342
1596.6,1.44342
1596.8,1.44342
1597,1.44341
1597.2,1.44341
1597.4,1.44341
1597.6,1.44341
1597.8,1.4434
1598,1.4434
1598.2,1.4434
1598.4,1.4434
1598.6,1.44339
1598.8,1.44339
1599,1.44339
1599.2,1.44339
1599.4,1.44338
1599.6,1.44338
1599.8,1.44338
1600,1.44338
1600.2,1.44337
1600.4,1.44337
1600.6,1.44337
1600.8,1.44337
1601,1.44337
1601.2,1.44336
1601.4,1.44336
1601.6,1.44336
1601.8,1.44336
1602,1.44335
1602.2,1.44335
1602.4,1.44335
1602.6,1.44335
1602.8,1.44334
1603,1.44334
1603.2,1.44334
1603.4,1.44334
1603.6,1.44333
1603.8,1.44333
1604,1.44333
1604.2,1.44333
1604.4,1.44332
1604.6,1.44332
1604.8,1.44332
1605,1.44332
1605.2,1.44331
1605.4,1.44331
1605.6,1.44331
1605.8,1.44331
1606,1.4433
1606.2,1.4433
1606.4,1.4433
1606.6,1.4433
1606.8,1.4433
1607,1.44329
1607.2,1.44329
1607.4,1.44329
1607.6,1.44329
1607.8,1.44328
1608,1.44328
1608.2,1.44328
1608.4,1.44328
1608.6,1.44327
1608.8,1.44327
1609,1.44327
1609.2,1.44327
1609.4,1.44326
1609.6,1.44326
1609.8,1.44326
1610,1.44326
1610.2,1.44325
1610.4,1.44325
1610.6,1.44325
1610.8,1.44325
1611,1.44325
1611.2,1.44324
1611.4,1.44324
1611.6,1.44324
1611.8,1.44324
1612,1.44323
1612.2,1.44323
1612.4,1.44323
1612.6,1.44323
1612.8,1.44322
1613,1.44322
1613.2,1.44322
1613.4,1.44322
1613.6,1.44321
1613.8,1.44321
1614,1.44321
1614.2,1.44321
1614.4,1.4432
1614.6,1.4432
1614.8,1.4432
1615,1.4432
1615.2,1.44319
1615.4,1.44319
1615.6,1.44319
1615.8,1.44319
1616,1.44319
1616.2,1.44318
1616.4,1.44318
1616.6,1.44318
1616.8,1.44318
1617,1.44317
1617.2,1.44317
1617.4,1.44317
1617.6,1.44317
1617.8,1.44316
1618,1.44316
1618.2,1.44316
1618.4,1.44316
1618.6,1.44315
1618.8,1.44315
1619,1.44315
1619.2,1.44315
1619.4,1.44315
1619.6,1.44314
1619.8,1.44314
1620,1.44314
1620.2,1.44314
1620.4,1.44313
1620.6,1.44313
1620.8,1.44313
1621,1.44313
1621.2,1.44312
1621.4,1.44312
1621.6,1.44312
1621.8,1.44312
1622,1.44311
1622.2,1.44311
1622.4,1.44311
1622.6,1.44311
1622.8,1.44311
1623,1.4431
1623.2,1.4431
1623.4,1.4431
1623.6,1.4431
1623.8,1.44309
1624,1.44309
1624.2,1.44309
1624.4,1.44309
1624.6,1.44308
1624.8,1.44308
1625,1.44308
1625.2,1.44308
1625.4,1.44307
1625.6,1.44307
1625.8,1.44307
1626,1.44307
1626.2,1.44307
1626.4,1.44306
1626.6,1.44306
1626.8,1.44306
1627,1.44306
1627.2,1.44305
1627.4,1.44305
1627.6,1.44305
1627.8,1.44305
1628,1.44304
1628.2,1.44304
1628.4,1.44304
1628.6,1.44304
1628.8,1.44303
1629,1.44303
1629.2,1.44303
1629.4,1.44303
1629.6,1.44303
1629.8,1.44302
1630,1.44302
1630.2,1.44302
1630.4,1.44302
1630.6,1.44301
1630.8,1.44301
1631,1.44301
1631.2,1.44301
1631.4,1.443
1631.6,1.443
1631.8,1.443
1632,1.443
1632.2,1.44299
1632.4,1.44299
1632.6,1.44299
1632.8,1.44299
1633,1.44299
1633.2,1.44298
1633.4,1.44298
1633.6,1.44298
1633.8,1.44298
1634,1.44297
1634.2,1.44297
1634.4,1.44297
1634.6,1.44297
1634.8,1.44296
1635,1.44296
1635.2,1.44296
1635.4,1.44296
1635.6,1.44296
1635.8,1.44295
1636,1.44295
1636.2,1.44295
1636.4,1.44295
1636.6,1.44294
1636.8,1.44294
1637,1.44294
1637.2,1.44294
1637.4,1.44293
1637.6,1.44293
1637.8,1.44293
1638,1.44293
1638.2,1.44293
1638.4,1.44292
1638.6,1.44292
1638.8,1.44292
1639,1.44292
1639.2,1.44291
1639.4,1.44291
1639.6,1.44291
1639.8,1.44291
1640,1.4429
1640.2,1.4429
1640.4,1.4429
1640.6,1.4429
1640.8,1.4429
1641,1.44289
1641.2,1.44289
1641.4,1.44289
1641.6,1.44289
1641.8,1.44288
1642,1.44288
1642.2,1.44288
1642.4,1.44288
1642.6,1.44287
1642.8,1.44287
1643,1.44287
1643.2,1.44287
1643.4,1.44287
1643.6,1.44286
1643.8,1.44286
1644,1.44286
1644.2,1.44286
1644.4,1.44285
1644.6,1.44285
1644.8,1.44285
1645,1.44285
1645.2,1.44284
1645.4,1.44284
1645.6,1.44284
1645.8,1.44284
1646,1.44284
1646.2,1.44283
1646.4,1.44283
1646.6,1.44283
1646.8,1.44283
1647,1.44282
1647.2,1.44282
1647.4,1.44282
1647.6,1.44282
1647.8,1.44282
1648,1.44281
1648.2,1.44281
1648.4,1.44281
1648.6,1.44281
1648.8,1.4428
1649,1.4428
1649.2,1.4428
1649.4,1.4428
1649.6,1.44279
1649.8,1.44279
1650,1.44279
1650.2,1.44279
1650.4,1.44279
1650.6,1.44278
1650.8,1.44278
1651,1.44278
1651.2,1.44278
1651.4,1.44277
1651.6,1.44277
1651.8,1.44277
1652,1.44277
1652.2,1.44276
1652.4,1.44276
1652.6,1.44276
1652.8,1.44276
1653,1.44276
1653.2,1.44275
1653.4,1.44275
1653.6,1.44275
1653.8,1.44275
1654,1.44274
1654.2,1.44274
1654.4,1.44274
1654.6,1.44274
1654.8,1.44274
1655,1.44273
1655.2,1.44273
1655.4,1.44273
1655.6,1.44273
1655.8,1.44272
1656,1.44272
1656.2,1.44272
1656.4,1.44272
1656.6,1.44272
1656.8,1.44271
1657,1.44271
1657.2,1.44271
1657.4,1.44271
1657.6,1.4427
1657.8,1.4427
1658,1.4427
1658.2,1.4427
1658.4,1.44269
1658.6,1.44269
1658.8,1.44269
1659,1.44269
1659.2,1.44269
1659.4,1.44268
1659.6,1.44268
1659.8,1.44268
1660,1.44268
1660.2,1.44267
1660.4,1.44267
1660.6,1.44267
1660.8,1.44267
1661,1.44266
1661.2,1.44266
1661.4,1.44266
1661.6,1.44266
1661.8,1.44265
1662,1.44265
1662.2,1.44265
1662.4,1.44265
1662.6,1.44264
1662.8,1.44264
1663,1.44264
1663.2,1.44264
1663.4,1.44263
1663.6,1.44263
1663.8,1.44263
1664,1.44263
1664.2,1.44262
1664.4,1.44262
1664.6,1.44262
1664.8,1.44262
1665,1.44261
1665.2,1.44261
1665.4,1.44261
1665.6,1.44261
1665.8,1.4426
1666,1.4426
1666.2,1.4426
1666.4,1.4426
1666.6,1.44259
1666.8,1.44259
1667,1.44259
1667.2,1.44259
1667.4,1.44258
1667.6,1.44258
1667.8,1.44258
1668,1.44257
1668.2,1.44257
1668.4,1.44257
1668.6,1.44257
1668.8,1.44256
1669,1.44256
1669.2,1.44256
1669.4,1.44256
1669.6,1.44255
1669.8,1.44255
1670,1.44255
1670.2,1.44255
1670.4,1.44254
1670.6,1.44254
1670.8,1.44254
1671,1.44254
1671.2,1.44253
1671.4,1.44253
1671.6,1.44253
1671.8,1.44253
1672,1.44252
1672.2,1.44252
1672.4,1.44252
1672.6,1.44252
1672.8,1.44251
1673,1.44251
1673.2,1.44251
1673.4,1.44251
1673.6,1.4425
1673.8,1.4425
1674,1.4425
1674.2,1.4425
1674.4,1.44249
1674.6,1.44249
1674.8,1.44249
1675,1.44249
1675.2,1.44248
1675.4,1.44248
1675.6,1.44248
1675.8,1.44248
1676,1.44247
1676.2,1.44247
1676.4,1.44247
1676.6,1.44247
1676.8,1.44246
1677,1.44246
1677.2,1.44246
1677.4,1.44246
1677.6,1.44245
1677.8,1.44245
1678,1.44245
1678.2,1.44245
1678.4,1.44244
1678.6,1.44244
1678.8,1.44244
1679,1.44244
1679.2,1.44243
1679.4,1.44243
1679.6,1.44243
1679.8,1.44243
1680,1.44242
1680.2,1.44242
1680.4,1.44242
1680.6,1.44242
1680.8,1.44241
1681,1.44241
1681.2,1.44241
1681.4,1.44241
1681.6,1.4424
1681.8,1.4424
1682,1.4424
1682.2,1.4424
1682.4,1.44239
1682.6,1.44239
1682.8,1.44239
1683,1.44239
1683.2,1.44238
1683.4,1.44238
1683.6,1.44238
1683.8,1.44238
1684,1.44237
1684.2,1.44237
1684.4,1.44237
1684.6,1.44237
1684.8,1.44236
1685,1.44236
1685.2,1.44236
1685.4,1.44236
1685.6,1.44235
1685.8,1.44235
1686,1.44235
1686.2,1.44235
1686.4,1.44234
1686.6,1.44234
1686.8,1.44234
1687,1.44234
1687.2,1.44233
1687.4,1.44233
1687.6,1.44233
1687.8,1.44233
1688,1.44232
1688.2,1.44232
1688.4,1.44232
1688.6,1.44232
1688.8,1.44231
1689,1.44231
1689.2,1.44231
1689.4,1.44231
1689.6,1.4423
1689.8,1.4423
1690,1.4423
1690.2,1.4423
1690.4,1.44229
1690.6,1.44229
1690.8,1.44229
1691,1.44229
1691.2,1.44228
1691.4,1.44228
1691.6,1.44228
1691.8,1.44228
1692,1.44227
1692.2,1.44227
1692.4,1.44227
1692.6,1.44227
1692.8,1.44226
1693,1.44226
1693.2,1.44226
1693.4,1.44226
1693.6,1.44225
1693.8,1.44225
1694,1.44225
1694.2,1.44225
1694.4,1.44224
1694.6,1.44224
1694.8,1.44224
1695,1.44224
1695.2,1.44223
1695.4,1.44223
1695.6,1.44223
1695.8,1.44223
1696,1.44222
1696.2,1.44222
1696.4,1.44222
1696.6,1.44221
1696.8,1.44221
1697,1.44221
1697.2,1.44221
1697.4,1.4422
1697.6,1.4422
1697.8,1.4422
1698,1.4422
1698.2,1.44219
1698.4,1.44219
1698.6,1.44219
1698.8,1.44219
1699,1.44218
1699.2,1.44218
1699.4,1.44218
1699.6,1.44218
1699.8,1.44217
1700,1.44217
1700.2,1.44217
1700.4,1.44216
1700.6,1.44216
1700.8,1.44216
1701,1.44216
1701.2,1.44215
1701.4,1.44215
1701.6,1.44215
1701.8,1.44215
1702,1.44214
1702.2,1.44214
1702.4,1.44214
1702.6,1.44214
1702.8,1.44213
1703,1.44213
1703.2,1.44213
1703.4,1.44213
1703.6,1.44212
1703.8,1.44212
1704,1.44212
1704.2,1.44211
1704.4,1.44211
1704.6,1.44211
1704.8,1.44211
1705,1.4421
1705.2,1.4421
1705.4,1.4421
1705.6,1.4421
1705.8,1.44209
1706,1.44209
1706.2,1.44209
1706.4,1.44209
1706.6,1.44208
1706.8,1.44208
1707,1.44208
1707.2,1.44208
1707.4,1.44207
1707.6,1.44207
1707.8,1.44207
1708,1.44206
1708.2,1.44206
1708.4,1.44206
1708.6,1.44206
1708.8,1.44205
1709,1.44205
1709.2,1.44205
1709.4,1.44205
1709.6,1.44204
1709.8,1.44204
1710,1.44204
1710.2,1.44204
1710.4,1.44203
1710.6,1.44203
1710.8,1.44203
1711,1.44202
1711.2,1.44202
1711.4,1.44202
1711.6,1.44202
1711.8,1.44201
1712,1.44201
1712.2,1.44201
1712.4,1.442
1712.6,1.442
1712.8,1.442
1713,1.442
1713.2,1.44199
1713.4,1.44199
1713.6,1.44199
1713.8,1.44199
1714,1.44198
1714.2,1.44198
1714.4,1.44198
1714.6,1.44197
1714.8,1.44197
1715,1.44197
1715.2,1.44197
1715.4,1.44196
1715.6,1.44196
1715.8,1.44196
1716,1.44196
1716.2,1.44195
1716.4,1.44195
1716.6,1.44195
1716.8,1.44194
1717,1.44194
1717.2,1.44194
1717.4,1.44194
1717.6,1.44193
1717.8,1.44193
1718,1.44193
1718.2,1.44192
1718.4,1.44192
1718.6,1.44192
1718.8,1.44192
1719,1.44191
1719.2,1.44191
1719.4,1.44191
1719.6,1.44191
1719.8,1.4419
1720,1.4419
1720.2,1.4419
1720.4,1.44189
1720.6,1.44189
1720.8,1.44189
1721,1.44189
1721.2,1.44188
1721.4,1.44188
1721.6,1.44188
1721.8,1.44188
1722,1.44187
1722.2,1.44187
1722.4,1.44187
1722.6,1.44186
1722.8,1.44186
1723,1.44186
1723.2,1.44186
1723.4,1.44185
1723.6,1.44185
1723.8,1.44185
1724,1.44185
1724.2,1.44184
1724.4,1.44184
1724.6,1.44184
1724.8,1.44183
1725,1.44183
1725.2,1.44183
1725.4,1.44183
1725.6,1.44182
1725.8,1.44182
1726,1.44182
1726.2,1.44182
1726.4,1.44181
1726.6,1.44181
1726.8,1.44181
1727,1.4418
1727.2,1.4418
1727.4,1.4418
1727.6,1.4418
1727.8,1.44179
1728,1.44179
1728.2,1.44179
1728.4,1.44179
1728.6,1.44178
1728.8,1.44178
1729,1.44178
1729.2,1.44177
1729.4,1.44177
1729.6,1.44177
1729.8,1.44177
1730,1.44176
1730.2,1.44176
1730.4,1.44176
1730.6,1.44176
1730.8,1.44175
1731,1.44175
1731.2,1.44175
1731.4,1.44174
1731.6,1.44174
1731.8,1.44174
1732,1.44174
1732.2,1.44173
1732.4,1.44173
1732.6,1.44173
1732.8,1.44173
1733,1.44172
1733.2,1.44172
1733.4,1.44172
1733.6,1.44172
1733.8,1.44171
1734,1.44171
1734.2,1.44171
1734.4,1.4417
1734.6,1.4417
1734.8,1.4417
1735,1.4417
1735.2,1.44169
1735.4,1.44169
1735.6,1.44169
1735.8,1.44169
1736,1.44168
1736.2,1.44168
1736.4,1.44168
1736.6,1.44167
1736.8,1.44167
1737,1.44167
1737.2,1.44167
1737.4,1.44166
1737.6,1.44166
1737.8,1.44166
1738,1.44166
1738.2,1.44165
1738.4,1.44165
1738.6,1.44165
1738.8,1.44165
1739,1.44164
1739.2,1.44164
1739.4,1.44164
1739.6,1.44163
1739.8,1.44163
1740,1.44163
